Date,AAPL,AMZN,GOOG,KOD.L,MSFT,ORCL,PREM.L,TOM.L,UKOG.L,VELA.L
2020-02-07,-0.013592708895340477,0.014169136390608683,0.0020321610492299857,-0.09090907243657698,0.0014158991276556065,0.0001829633324643698,-0.03409089369714746,0.1538461961689801,0.0,0.0
2020-02-10,0.0047492631621091075,0.026273579599096486,0.01990905603083526,0.0,0.026156664285302167,0.004934146000878048,0.0,0.0,0.0,0.0
2020-02-11,-0.006033258513349127,0.007915025985726132,7.287943923839357e-05,0.0,-0.02257544967824776,0.0029095903778375565,0.0,0.0,0.040000000000000036,0.0
2020-02-12,0.02374785396012591,0.004277469597884664,0.006283109898346684,0.15999994933605266,0.0014638265571385034,0.010516843033621548,0.47058821982578447,0.6000000635782878,-0.038461538461538436,0.0
2020-02-13,-0.007121015513726681,-0.00468981707537619,-0.0023776263274736253,0.0,-0.005413699972267372,-0.0075363605209148865,0.2799999713897705,-0.12500007450580297,0.08000000000000007,0.0
2020-02-14,0.00024620672955388834,-0.006977166077050345,0.004014179849694655,0.0,0.008926840099721112,0.0028928310418183667,-0.19999994412064426,-0.11904756768760538,-0.07407407407407407,0.0
2020-02-18,-0.018310391908702317,0.009742990607446878,-0.0007036806586805389,-0.08620688104813745,0.01014328847391921,-0.0003606164435612236,0.05468749181454813,0.3243243330320882,0.0,-0.11764703304297397
2020-02-19,0.01448260959663017,0.006749650094826309,0.004619468254281056,0.0,0.002998968164773297,-0.00018044743398626384,0.03703700024404788,-0.040816384124437,0.0,0.0
2020-02-20,-0.010258938240648385,-0.007888626914309249,-0.005593864082383271,0.0,-0.01527120391023562,0.001262766567774909,0.035714251502436234,-0.021276576317181495,0.0,0.0
2020-02-21,-0.022634772105135204,-0.026533823330561868,-0.021763359027336504,0.0,-0.03161260273532995,-0.01495227979259639,-0.068965453455194,-0.04347822030685711,0.040000000000000036,0.0
2020-02-24,-0.047500556247841996,-0.04135555023463999,-0.042771317835452405,0.03773585568759397,-0.04311543315248678,-0.03712522616902225,-0.1481481665446427,-0.09090911061310525,-0.038461538461538436,0.0
2020-02-25,-0.03387222730966033,-0.018190498951138112,-0.023311849306745902,0.0,-0.016501901806175945,-0.032098594745243125,0.026086944127578837,-0.050000011920928955,0.0,0.0
2020-02-26,0.01586372231329425,0.003472315416060967,0.0034067266307022948,0.0,0.012494657621580307,0.021389323487985834,-0.1271186483485094,-0.10526312157057616,-0.040000000000000036,0.0
2020-02-27,-0.0653683759719823,-0.048136265467272676,-0.05389827885336618,0.0,-0.07045879296304913,-0.024399648178330513,-0.1262135585231532,-0.02941180595477033,0.0,0.0
2020-02-28,-0.0005849729127116454,-0.0002918467224900523,0.01611421364263954,-0.0727272850422821,0.024212784040191115,-0.02599460623926919,-0.11111116630059481,0.0,-0.04166666666666663,0.0
2020-03-02,0.09310086148763141,0.03726611425327642,0.03716781416161519,0.0,0.0665391364805401,0.02911464218277615,0.06250003492459744,0.09090907777308077,0.0,0.0
2020-03-03,-0.0317595373934092,-0.023009811402324054,-0.03435291814269481,-0.058823503631208474,-0.04791943349987737,-0.04027509578420241,0.05882356034843128,-0.16666664459087177,0.0,0.0
2020-03-04,0.04638470063269784,0.03501322901563819,0.033644197245035645,0.020833297761985392,0.03671510507043818,0.03459567965258348,-0.022222266373809196,0.1333333651224773,0.0,0.0
2020-03-05,-0.03243706166290583,-0.026216794314283476,-0.048668540942207295,-0.0816325925504684,-0.025095251901213422,-0.05025729007533586,-0.03409089369714746,-0.08823534774120145,-0.04173909062924597,0.0
2020-03-06,-0.013280097586005013,-0.011922924014239333,-0.015640194150771447,0.0,-0.0282672190872143,-0.013125001178071471,-0.02352945920092786,0.0,0.034482681032820484,0.0
2020-03-09,-0.07909202998447584,-0.05285383245165354,-0.06380889029632164,-0.04444444996339281,-0.06777276081907879,-0.028709994106834724,-0.06024090869797871,-0.09677418114367398,-0.12280698819100189,-0.06666669978035689
2020-03-10,0.07202176749522193,0.05065506668458686,0.05333347611058392,0.0,0.0683844417908619,0.055857334470054365,-0.03846152009225734,0.0,-0.050000000000000044,-0.07142860944173757
2020-03-11,-0.034730485672992306,-0.03750889642974897,-0.05075012963272929,-0.02325586029295512,-0.045302183950092445,-0.0794566774215204,0.0,0.0,0.0,0.0
2020-03-12,-0.09875484400888968,-0.07922082514747941,-0.08268811579890545,-0.04761905606641803,-0.09483826511559801,-0.11001781579772851,-0.2000000496705353,-0.10714284193759038,-0.21052631578947367,0.0
2020-03-13,0.11980829620041078,0.06464833687376514,0.09401649471225593,0.0,0.14216871963479272,0.20427121396502912,0.13333342025677553,-0.1600000381469726,0.2666666666666666,0.0
2020-03-16,-0.12864670871373463,-0.053697516604298,-0.11100817469822832,0.0,-0.14739011405914804,-0.10870012139416929,-0.14705889442593612,-0.09523806550335046,-0.1578947368421053,-0.1538461273943874
2020-03-17,0.04396981300479852,0.07026613247879654,0.03271145176203394,-0.12499997671693508,0.08233628626326595,0.09691020375943182,-0.05172411578305347,0.0,-0.0625,0.0
2020-03-18,-0.024479933143908617,0.012257741060410998,-0.020539430918268486,-0.057142866266017056,-0.042096136190802214,0.008749547366087462,-0.03636364252114099,0.0,-0.06666666666666665,0.0
2020-03-19,-0.0076619921217709885,0.027830613766863133,0.016858171803050492,-0.09090910630285254,0.016453553818501332,-0.046541212310927116,-0.05660374838714255,-0.15789471372673025,0.057142870766776044,0.0
2020-03-20,-0.06348552256025064,-0.018522798541689034,-0.038528031595788326,0.16666669771075315,-0.03755876604761399,0.012869047310543058,0.15999994933605266,0.18749996740371033,0.08108106714865881,0.0
2020-03-23,-0.021244334505080786,0.030735291504301987,-0.014641201765709821,-0.057142866266017056,-0.0099746362790053,-0.03198267274151323,-0.1724137620962749,-0.15789471372673025,-0.0625,0.0
2020-03-24,0.10032545091975487,0.019586561347294085,0.0736688197014641,0.060606070868568285,0.0908954445750152,0.0825979341070382,0.2499999611948931,0.0625000139698384,0.06666666666666665,0.0
2020-03-25,-0.00550874655186584,-0.027967604900146936,-0.028180746454745886,0.0,-0.009572526738864107,-0.039716011242088456,0.0,0.05882347166332158,-0.0625,0.0
2020-03-26,0.0526231707565088,0.03693312450375408,0.05375106753532122,0.0,0.06255121297113364,0.0988247925892618,-0.033333339542150675,0.05555557027275215,0.1333333333333333,0.0
2020-03-27,-0.04140239226432263,-0.028325389436650084,-0.043933762140908605,-0.028571379914575923,-0.04106084935291843,-0.012876291727048517,0.03448276526508387,-0.052631592156154094,-0.05882352941176472,0.0
2020-03-30,0.02853787864911439,0.03360354691971379,0.03251070440617854,0.029411713144773755,0.0703405934028094,0.010636069524454062,-0.11666665735344073,-0.11111107431811951,0.0,0.0
2020-03-31,-0.0020406049261305625,-0.007245622950859176,0.013942918918168345,0.0,-0.015727222440498623,-0.04030967199062052,0.1320754597623306,0.0,-0.0625,0.0
2020-04-01,-0.05261712996844192,-0.02155179126735396,-0.04918264872174283,0.0,-0.03550836064361573,0.007862413632835352,0.0,0.12499995343387194,-0.10666669209798174,-0.18181814487315384
2020-04-02,0.016686669552713473,0.005834205106051371,0.013766077379180564,0.0,0.020708735677795742,0.022377590495311628,0.050000040357312425,0.0,0.19402988473778016,0.17777771706934575
2020-04-03,-0.014371356371763344,-0.0063788821910731874,-0.02048457776615542,0.0,-0.009210430317403429,-0.008032087057672888,0.0,0.05555557027275215,-0.0625,0.03773585568759397
2020-04-06,0.08723754652957494,0.04772922477644714,0.08110177741738345,0.0,0.07436809730674732,0.04230745760733634,0.0,0.10526312157057616,0.0,0.0
2020-04-07,-0.011582462778646052,0.007013456003121421,-0.00034545044028000405,-0.2857142781116525,-0.010770282710415136,-0.014177361747480632,0.0,0.04761911790117157,-0.06666666666666665,0.0
2020-04-08,0.025594918468800687,0.015609461784076739,0.020033563186198977,0.5199999284744274,0.01003100550999303,0.031868617805870914,0.0,0.0,0.0714285714285714,0.0
2020-04-09,0.007215870027706961,-0.00011748445832981957,0.0009666222716755435,-0.07894733488311956,6.0697623803562806e-05,0.02014198398817091,0.03174597730742401,-0.13636366591965787,-0.06666666666666665,0.0
2020-04-14,0.07112180490740716,0.11776224148141323,0.04769487696995567,-0.08571424618059287,0.051834647742488915,0.015419145061956074,0.07692312100935417,0.052631592156154205,0.057142870766776044,0.0
2020-04-15,-0.009127255242928678,0.010668695718768717,-0.005325977050990693,0.0,-0.010477752773175308,-0.015555582000658097,-0.028571379914575923,0.0,-0.12162163294171469,0.0
2020-04-16,0.00794592952183093,0.043554542393708484,0.0007920814657607078,0.0,0.030020935625681533,0.010157976088960963,-0.07352944721296806,0.0,-0.07692307692307687,0.0
2020-04-17,-0.01356868258981303,-0.013782136130354505,0.015655347108884943,0.06250000727595717,0.008811523582826997,0.017132311568582415,-0.047619084224318264,0.0,-0.08333333333333337,0.0
2020-04-20,-0.020756413463918433,0.007835757606907912,-0.012967078681371591,-0.11764712649748443,-0.019820894065214034,-0.012998912504578741,0.050000040357312425,-0.10000002384185791,0.09090909090909083,-0.09090907243657698
2020-04-21,-0.030910726952013357,-0.02736033095931456,-0.03968862078385482,0.1000000186264518,-0.04135748776772574,-0.04822844741549226,-0.07936512066333345,-0.055555504045367354,0.0,0.0
2020-04-22,0.028803699402701666,0.015192527091639096,0.038533569713150806,-0.09090910630285254,0.03396525557390384,0.018709696255811092,-0.05172411578305347,-0.05882354178643112,0.0,0.05999997168779414
2020-04-23,-0.0038755850087176524,0.015214823484082762,0.010370431523056833,-0.033333339542150675,-0.01210212900795804,-0.005739417269119862,0.05454542991543598,-0.0625000139698384,0.0,0.0
2020-04-24,0.028869856651528636,0.004488511186874211,0.0023505369892069528,0.0,0.018259007551220563,0.02001143262908256,0.17241389055456469,0.0,0.0,0.0
2020-04-27,0.0007067131534765903,-0.01419786171076054,-0.002681148551681778,-0.03448270103593898,-0.0028642608334000785,0.006791095443259287,-0.07352944721296806,0.1333333651224773,0.08333333333333326,0.0
2020-04-28,-0.016209764207900212,-0.0260606110425593,-0.03308310140205373,0.035714223942892476,-0.024360895327894205,-0.003185129812963816,-0.07936512066333345,0.0,-0.26153843219463646,0.03773585568759397
2020-04-29,0.0328455942222976,0.02533616474965794,0.08738966188445363,0.06896553053016796,0.04487363263953936,0.012781921566750842,0.17241389055456469,0.0,0.020833312637276835,0.0
2020-04-30,0.02109579011912066,0.042689574239964,0.005352482697866812,-0.06451614066167644,0.0100322422658643,-0.016889185058438616,0.0,0.17647055523618382,0.0,-0.03636364252114099
2020-05-01,-0.01609914844475835,-0.07597409237648922,-0.020798609277802083,-0.06896546630102296,-0.025891473666511455,-0.022276959948716146,-0.07352944721296806,0.3500000238418579,-0.020408143405366563,0.1320754597623306
2020-05-04,0.014148768094978337,0.013101236487597756,0.004687280946844119,0.11111105745466787,0.024460031445383112,-0.000772306047214788,-0.047619084224318264,0.037037001061669184,-0.041666724615624595,0.0
2020-05-05,0.015009089243841256,0.0007815221854263754,0.01832220803226159,0.13333342025677553,0.010735812646983423,0.005797088610888901,0.0,-0.10714284193759038,0.08695654427396815,0.0
2020-05-06,0.010317220848302444,0.014436139090531874,-0.002819810919998056,0.029411713144773755,0.009847426672827675,-0.003650128961996457,-0.033333339542150675,-0.039999961853027344,-0.019999980926513672,0.0
2020-05-07,0.010344735373623681,0.006953694859791026,0.018748693603005018,0.0,0.0058068786227625235,0.014268925629749463,0.03448276526508387,-0.12500007450580297,0.020408143405366452,0.0
2020-05-11,0.03991144437621852,0.01748173171184564,0.022366940551745707,0.0,0.01710238764117955,0.01768053917431045,0.21666667597989253,-0.04761900436850974,0.039999961853027344,0.0
2020-05-12,-0.011428056138803377,-0.021606420523622827,-0.019611435830055868,-0.057142866266017056,-0.022651854812889782,-0.023538092631051,0.23287677943852025,0.20000004768371582,-0.03846150319251662,0.0
2020-05-13,-0.012074186207332138,0.004654320575239401,-0.019196949699630594,0.060606070868568285,-0.015122195424986273,-0.011861754701500082,0.02222218358958372,0.0,-0.11999998092651365,-0.08333331781129005
2020-05-14,0.006143453111734143,0.008838926123896362,0.005039432275110167,-0.057142866266017056,0.004339160273135745,0.024395251912858962,0.08695653582340368,-0.08333334989017849,0.0,0.0
2020-05-15,-0.005912082859816259,0.008761547889003296,0.01258001331117975,0.030303091878076893,0.014568319107621575,0.00018914417636684,0.02999998584389707,0.0,0.06818175168076968,0.0
2020-05-18,0.023561290643025368,0.006838841203809398,0.007828378323071261,0.11764696214645087,0.009554483976476291,0.0043461675421598844,0.11650487333072634,0.04545450112051319,-0.0638297289515446,0.09090907243657687
2020-05-19,-0.005778424741613608,0.009508426590011165,-0.007554454491305318,-0.07894733488311956,-0.0069222021024207825,-0.015239943924214572,0.08695650202114802,0.0,0.04545450112051319,-0.08333331781129005
2020-05-20,0.01944804167371772,0.019846275173532213,0.024197448000316646,0.0,0.01387029519981886,0.010699291309586245,-0.07200002670288086,0.04347832396711104,0.0,0.0
2020-05-21,-0.0074553958515772845,-0.02049693045417056,-0.002786500825760929,0.0,-0.012010947304879505,-0.012854717176027486,-0.01724135051796949,0.0,-0.021739110153428554,0.0
2020-05-22,0.006438339672235394,-0.004029821100215103,0.0054319229699417715,0.0,0.00043592258084168556,0.007660093989152683,-0.10526317509367633,0.0,0.0,0.0
2020-05-26,-0.006773600156353865,-0.0061636144559754635,0.004679359430025398,0.028571379914575923,-0.010571617240695441,0.0030405740725818475,-0.1666666423183636,0.0,0.02222220102945971,0.0
2020-05-27,0.004357038882688347,-0.004736042347035618,0.0005787103954866257,-0.02777773178653753,0.0013219511611177737,0.007957651425352097,0.11764703304297397,-0.08333334989017849,0.04347832396711104,0.0
2020-05-28,0.00043998675215539684,-0.003854151605534595,-0.0007828322976214386,0.0,-0.002255231781699396,0.007894519391347554,-0.07368420392192299,0.0,0.04166662527455389,0.0
2020-05-29,-0.0009741582840406826,0.017187950901155657,0.008604390235465997,0.0,0.010198594824506912,0.0027977634075813107,0.0,0.0,-0.019999980926513672,0.0
2020-06-01,0.01229804602069362,0.011738616181262485,0.002029569470422654,0.0,-0.0022920537404094166,-0.013204551686192278,0.125,0.0,0.0,0.0
2020-06-02,0.004629573767046091,0.0005543957444538172,0.005168138844346304,0.0,0.011376911185881466,0.004146400146938012,0.11111111111111116,0.0,-0.020408143405366563,0.0
2020-06-03,0.005504781232601452,0.002422733405640143,-0.0019732285711580033,0.0,0.002433467879631168,0.003941447843304413,0.02727271495771788,0.0,-0.02083341197834765,0.0
2020-06-04,-0.008612026570213094,-0.0071820481181339435,-0.01684798264518128,0.228571465064068,-0.013163708236022309,-0.011964938190360708,-0.017699085286270066,0.04545450112051319,-0.10638298304062632,0.0
2020-06-05,0.02848094654768607,0.009103493113018724,0.018559970539144155,0.8604650115115797,0.023398162181346827,0.0213812156578832,-0.054054095778756195,0.0,-0.023809502184254927,0.0
2020-06-08,0.005912613159043456,0.016536458949464095,0.005714752328970674,-0.08749999301508049,0.006196634582299243,0.020748537578910486,-0.04761900369272076,0.17391308854793652,0.02439022120941492,0.0
2020-06-09,0.031577846020796274,0.030427139202305886,0.006601661705249118,-0.1506849329049692,0.007645026828556611,-0.01669693155282448,0.0,-0.037037089364844955,0.0,0.0
2020-06-10,0.025727685082842733,0.017913292558120908,0.006654485828259782,-0.03225807033083827,0.03709194931217752,-0.001291991811391835,-0.01000002011656731,0.03846159489197354,-0.057142805242211714,0.0
2020-06-11,-0.048010307793182716,-0.03380230045218746,-0.042303123388236386,0.08333331781129005,-0.05369863141775555,-0.051746377258880316,-0.010101030626025631,-0.037037089364844955,-0.015151500555948827,0.0
2020-06-12,0.008633350032395848,-0.005058743377937103,0.006653127916968149,0.07692312100935417,0.007891698376892853,0.01071926632846587,0.020408205157367965,-0.03846150319251662,-0.020512861581634567,0.18181814487315395
2020-06-15,0.012367362631054313,0.01086830941079775,0.004719850702050055,-0.09999998935631349,0.006391767805995041,0.02680274535679228,-0.05000002607703169,0.0,0.047120437147337935,0.0
2020-06-16,0.02650213203008822,0.0165547312399128,0.016107419756263397,0.0,0.024505369140704003,0.025164273403704307,-0.05263152941442195,-0.039999961853027344,0.039999961853027344,0.07692312100935417
2020-06-17,-0.0013918622978777995,0.009830663019560593,0.005822319737943005,0.0,0.003461325865417475,-0.056237363251694816,0.04444436717916722,-0.29166667494508924,-0.03846150319251662,0.0
2020-06-18,0.0003983564766687486,0.004922484646629588,-0.010447221890390157,-0.047619084224318264,0.010708200336076557,0.04211947659543136,-0.03191488012570243,0.0,0.07500004768371582,0.0
2020-06-19,-0.005714744664531701,0.007923935918584757,-0.0029526456929679368,-0.033333339542150675,-0.0059597638560651145,0.013224381310935618,-0.010988951607495578,2.5882351373718726,-0.02790705978450958,0.0
2020-06-22,0.02616371695918951,0.014508287231048467,0.014067108787616522,0.017241414747114492,0.027773484783138347,0.013235065961269887,0.05555550036607193,-0.29180323947536346,0.12440191442141568,0.07142860944173757
2020-06-23,0.021344891724301096,0.018641697717608263,0.008643955259262315,-0.06779662087127336,0.006681128483678078,0.0012699585737463437,-0.10526313725600922,-0.18981484700868034,0.6170213219265763,0.06666660043928618
2020-06-24,-0.017652077580789127,-0.010855867894827953,-0.0221522008675914,0.0,-0.020157484126218983,-0.013589684658116052,-0.04705883074796724,-0.028571401323590928,-0.07894735686336518,0.0
2020-06-25,0.01327552478695826,0.007380066387785211,0.006536334237340347,-0.12727271495771797,0.012636533171130226,0.00165317789391084,0.049382723998485645,-0.02941180595477033,0.014285700661795575,-0.12499997671693508
2020-06-26,-0.030725733533644828,-0.02240276315369638,-0.05649632637033186,0.0,-0.020016104492944442,-0.00641819751829098,0.0,-0.121212079614756,0.01408449379940424,0.0
2020-06-29,0.023046580351551382,-0.004638148068063508,0.025788672564418524,0.0,0.010747344315995111,0.010704902331553523,-0.05882356034843117,0.0689654492027858,-0.22222221486362392,0.0
2020-06-30,0.008347755717704963,0.029264486024190406,0.013362212101967863,0.0,0.0255490705220609,0.009313437717744621,-0.03749998370185459,-0.19354836228734795,-0.16428573070740238,0.14285711244661004
2020-07-01,-0.0018914969946987048,0.043453386195574595,0.01728196938468418,0.0,0.005847511907382863,0.003980604043759328,0.03896102136816859,-0.0800000190734863,-0.05982900496613697,-0.12499997671693508
2020-07-02,0.0,0.004029609482701257,0.018539183398031067,0.041666673134184595,0.007620940815095345,0.008109550668297993,0.0,-0.26086952916165085,-0.04545460949259217,0.0
2020-07-06,0.026750221596033352,0.05768955229869066,0.02116471927843766,0.0,0.02152642571091712,0.011798416307289061,-0.062499941792337754,0.1529411665708551,-0.023809502184254927,0.07142860944173757
2020-07-07,-0.00310265328963677,-0.018619371729473477,-0.007033390071285006,0.05999997168779414,-0.011628225680752169,-0.005123744889687809,0.05333333995607137,0.2551020358513416,0.02439022120941492,0.0
2020-07-08,0.023290053214142903,0.026995584181255694,0.00728530363010349,-0.05660374838714255,0.02199289796718773,0.0062154570132326725,-0.03797475875445533,-0.05691061086715743,-0.07142850655276467,0.0
2020-07-09,0.004300240979052905,0.032949191382365184,0.010019976282323206,0.0,0.007000710112173181,0.015354815993818605,0.0,0.25000007707497396,0.0,0.0
2020-07-10,0.0017491517950740665,0.005457748808544549,0.020350824989756156,-0.04000000596046438,-0.003032565321816838,-0.002433517080331571,-0.07894733488311956,0.3517241197874095,0.0,0.0
2020-07-13,-0.004613106449753657,-0.030000019073486373,-0.01971786806455289,0.0,-0.030888875177099262,-0.006621485948429595,0.0,-0.23469389244597505,-0.025641061693801315,0.0
2020-07-14,0.016548314272820663,-0.006443299095769239,0.006113732776438896,0.041666673134184595,0.00618140466632533,0.007574560973991673,0.11428573253203411,-0.16666666666666663,-0.026315764707210976,0.0
2020-07-15,0.006877364820196075,-0.02436122126125273,-0.004564033074863527,0.0,-0.0014877702513568236,-0.010139781483789911,-0.12820509881427833,0.11999998092651376,0.0,0.0
2020-07-16,-0.01230498893582943,-0.002981196241378159,0.002880433528970716,0.0,-0.019803984880193193,-0.014129398101706991,0.029411713144773755,-0.035714252262698754,0.0,0.0
2020-07-17,-0.0020201664593151314,-0.01264375276193297,-0.0016140833615545525,0.0,-0.005100061237768516,-0.016481622027601728,0.0,0.07407409042651403,0.0,0.0
2020-07-20,0.021074076431262467,0.07929519957328535,0.03310380673568791,-0.060000046193599,0.04298131310836628,0.009107590507585472,0.057142866266016945,0.03448272460139301,-0.0864864673294059,0.0
2020-07-21,-0.013801793542987273,-0.018314900474015072,-0.004662586935699764,-0.04255312065993755,-0.013469037409194251,0.009205788404224702,0.08108104298461405,-0.03333330154418945,0.03550292351955475,0.0
2020-07-22,0.0028092572221554146,-0.012229630062539742,0.006461724557923709,0.06666663355297642,0.014371372443153785,0.0017884667985095248,-0.024999958090483165,-0.0344828068146934,-0.028571401323590928,0.0
2020-07-23,-0.0455164479988589,-0.036568799201794455,-0.03366947022656874,0.041666673134184595,-0.04349461728730286,-0.004463293894011122,0.0,0.0,0.0,-0.06666669978035689
2020-07-24,-0.0024773962992453713,0.007486874288995304,-0.002513539651446628,-0.04000000596046438,-0.0061220258277345785,-0.0019728029642115397,-0.06410259716727018,0.035714337412192876,0.02941173583166079,0.0
2020-07-27,0.023700532867819035,0.015387648743417026,0.012124016912059998,0.0,0.01266727952708857,-0.0055706407698044025,-0.04109587223540079,-0.10344833823077959,-0.05714287076677593,-0.07142860944173757
2020-07-28,-0.016427640242590136,-0.017962780502695397,-0.01951380121822399,0.0,-0.008977048147888467,0.0001808876708921936,-0.057142866266017056,-0.03846150319251662,0.0,0.07692312100935417
2020-07-29,0.01916833332493706,0.011065474265779418,0.014450021306618765,-0.062499970896169765,0.010097834651373816,0.006323369693083336,0.13636368767617513,0.039999961853027344,0.03030307408973054,0.0
2020-07-30,0.012100155902496246,0.006049030252796905,0.006195795592272013,0.06666663355297642,-0.0007839369964383058,-0.008078991855150375,-0.026666719648571036,0.03846159489197354,0.02941173583166079,0.0
2020-07-31,0.1046888654605791,0.036960821567137314,-0.0316627698919002,-0.041666673134184484,0.0054437002408977975,0.0036198836656189393,-0.027397214136017367,-0.037037089364844955,-0.028571401323590928,0.0
2020-08-03,0.025197476538642904,-0.01668096589563972,-0.0057385780899742445,0.04347826791170184,0.05624111100844287,0.009558103556645436,0.01408443018643557,0.07692309808448994,0.3529411104723674,0.0
2020-08-04,0.006678131457165115,0.008657119256458845,-0.006429547711136685,-0.041666673134184484,-0.01500854701606158,0.0003572752140410529,-0.02777773178653753,0.0,-0.13043476458082537,0.0
2020-08-05,0.0036245992678405337,0.021090645909052075,0.005897692081099137,0.04347826791170184,-0.001641056676259911,-0.008928690351271862,0.0,-0.035714252262698754,0.02499997615814209,0.0
2020-08-06,0.03488922426932328,0.0062308600392182445,0.017976230386057113,0.0,0.01601397436914742,-0.003963723480991277,-0.028571379914575923,0.0,-0.04878044241882984,0.0
2020-08-07,-0.022735748131131994,-0.017841853651889505,-0.003739642177300051,0.0,-0.017887677692101756,-0.0009045350547517428,0.0,0.11111109148818321,0.056410201233834556,0.0
2020-08-10,0.01453495242495162,-0.006093187166982039,0.0010772372885385906,0.020833297761985392,-0.019907902217338624,-0.0052508759639219305,0.029411713144773755,0.0,0.019417457749564715,0.0
2020-08-11,-0.029740001185578735,-0.021437993092404684,-0.01054736683290447,-0.020408129131033403,-0.023385238312580436,-0.012194950957943096,0.07142860944173757,0.03333330154418945,-0.023809502184254927,0.0
2020-08-12,0.03323432933994597,0.026478049605839216,0.01776636723296865,0.0,0.028567196062389222,-0.0018428131526254665,-0.09333332008785722,0.1935484391965694,-0.02439022120941492,0.0
2020-08-13,0.017697733092596257,-0.0003858318082136103,0.007852062635171464,0.0,-0.0023422963863457547,-0.0027691349686752575,0.029411713144773755,-0.05405406624492348,0.04999995231628418,0.0
2020-08-14,-0.0008912444592830138,-0.004112558082955964,-0.007059824201774867,0.0,0.0009581536066798346,0.0033322948756149273,0.042857123090296545,-0.05714287076677593,0.023809615716916754,0.0
2020-08-17,-0.002611026437832953,0.010924312234330102,0.006798309472283437,0.0,0.006606176878669601,-0.0038747780270923515,0.0,-0.030303001841675226,-0.023255901635817477,0.0
2020-08-18,0.00833279004814269,0.04087466955935781,0.026759230181091498,0.0,0.005754163537121215,0.02204122700824107,-0.06849308637141815,0.09374998370185517,0.07142862008542661,0.0
2020-08-19,0.0012548299693218024,-0.015701145907449088,-0.0071025659492048865,-0.10416664403035425,-0.006066920669052123,0.018485131588821924,-0.0441177340681943,-0.028571401323590928,-0.08888891008165145,0.0
2020-08-20,0.02218962579318995,0.011314270642265756,0.022112729380653118,0.0,0.023271386345407485,-0.01672612689658215,-0.0769230636971937,-0.05882354178643112,0.02439022120941492,0.0
